setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
AER,"Sram, Senior Edificer",rare,{1}{W},W,Creature,"Dwarf, Advisor",2,2,0,0,0,0,0,"Whenever you cast an Aura, Equipment, or Vehicle spell, draw a card."
AER,Sram's Expertise,rare,{2}{W}{W},W,Sorcery,0,0,0,0,0,0,0,0,Create three 1/1 colorless Servo artifact creature tokens.\nYou may cast a spell with mana value 3 or less from your hand without paying its mana cost.
AER,Thopter Arrest,uncommon,{2}{W},W,Enchantment,0,0,0,0,0,0,0,0,"When Thopter Arrest enters the battlefield, exile target artifact or creature an opponent controls until Thopter Arrest leaves the battlefield."
AER,Aether Swooper,common,{1}{U},U,Creature,"Vedalken, Artificer",1,2,0,0,0,0,0,"Flying\nWhen Aether Swooper enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Swooper attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
AER,Aethertide Whale,rare,{4}{U}{U},U,Creature,Whale,6,4,0,0,0,0,0,"Flying\nWhen Aethertide Whale enters the battlefield, you get {E}{E}{E}{E}{E}{E} (six energy counters).\nPay {E}{E}{E}{E}: Return Aethertide Whale to its owner's hand."
AER,"Baral, Chief of Compliance",rare,{1}{U},U,Creature,"Human, Wizard",1,3,0,0,0,0,0,"Instant and sorcery spells you cast cost {1} less to cast.\nWhenever a spell or ability you control counters a spell, you may draw a card. If you do, discard a card."
AER,Baral's Expertise,rare,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Return up to three target artifacts and/or creatures to their owners' hands.\nYou may cast a spell with mana value 4 or less from your hand without paying its mana cost.
AER,Bastion Inventor,common,{5}{U},U,Creature,"Vedalken, Artificer",4,4,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nHexproof (This creature can't be the target of spells or abilities your opponents control.)
AER,Disallow,rare,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Counter target spell, activated ability, or triggered ability. (Mana abilities can't be targeted.)"
AER,Dispersal Technician,common,{4}{U},U,Creature,"Vedalken, Artificer",3,2,0,0,0,0,0,"When Dispersal Technician enters the battlefield, you may return target artifact to its owner's hand."
AER,Efficient Construction,uncommon,{3}{U},U,Enchantment,0,0,0,0,0,0,0,0,"Whenever you cast an artifact spell, create a 1/1 colorless Thopter artifact creature token with flying."
AER,Hinterland Drake,common,{2}{U},U,Creature,Drake,2,3,0,0,0,0,0,Flying\nHinterland Drake can't block artifact creatures.
AER,Ice Over,common,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant artifact or creature\nEnchanted permanent doesn't untap during its controller's untap step.
AER,Illusionist's Stratagem,uncommon,{3}{U},U,Instant,0,0,0,0,0,0,0,0,"Exile up to two target creatures you control, then return those cards to the battlefield under their owner's control.\nDraw a card."
AER,Leave in the Dust,common,{3}{U},U,Instant,0,0,0,0,0,0,0,0,Return target nonland permanent to its owner's hand.\nDraw a card.
AER,Mechanized Production,mythic,{2}{U}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant artifact you control\nAt the beginning of your upkeep, create a token that's a copy of enchanted artifact. Then if you control eight or more artifacts with the same name as one another, you win the game."
AER,Metallic Rebuke,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nCounter target spell unless its controller pays {3}.
AER,Negate,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target noncreature spell.
AER,Quicksmith Spy,rare,{3}{U},U,Creature,"Human, Artificer",2,3,0,0,0,0,0,"When Quicksmith Spy enters the battlefield, target artifact you control gains ""{T}: Draw a card"" for as long as you control Quicksmith Spy."
AER,Reverse Engineer,uncommon,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nDraw three cards.
AER,Salvage Scuttler,uncommon,{4}{U},U,Creature,Crab,4,4,0,0,0,0,0,"Whenever Salvage Scuttler attacks, return an artifact you control to its owner's hand."
AER,Shielded Aether Thief,uncommon,{1}{U},U,Creature,"Vedalken, Rogue",0,4,0,0,0,0,0,"Flash (You may cast this spell any time you could cast an instant.)\nWhenever Shielded Aether Thief blocks, you get {E} (an energy counter).\n{T}, Pay {E}{E}{E}: Draw a card."
AER,Shipwreck Moray,common,{3}{U},U,Creature,Fish,0,5,0,0,0,0,0,"When Shipwreck Moray enters the battlefield, you get {E}{E}{E}{E} (four energy counters).\nPay {E}: Shipwreck Moray gets +2/-2 until end of turn."
AER,Skyship Plunderer,uncommon,{1}{U},U,Creature,"Human, Pirate",2,1,0,0,0,0,0,"Flying\nWhenever Skyship Plunderer deals combat damage to a player, for each kind of counter on target permanent or player, give that permanent or player another counter of that kind."
AER,Take into Custody,common,{U},U,Instant,0,0,0,0,0,0,0,0,Tap target creature. It doesn't untap during its controller's next untap step.
AER,Trophy Mage,uncommon,{2}{U},U,Creature,"Human, Wizard",2,2,0,0,0,0,0,"When Trophy Mage enters the battlefield, you may search your library for an artifact card with mana value 3, reveal it, put it into your hand, then shuffle."
AER,Whir of Invention,rare,{X}{U}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nSearch your library for an artifact card with mana value X or less, put it onto the battlefield, then shuffle."
AER,Wind-Kin Raiders,uncommon,{4}{U}{U},U,Creature,"Human, Artificer",4,3,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying
AER,Aether Poisoner,common,{1}{B},B,Creature,"Human, Artificer",1,1,0,0,0,0,0,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\nWhen Aether Poisoner enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Poisoner attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
AER,Alley Strangler,common,{2}{B},B,Creature,"Aetherborn, Rogue",2,3,0,0,0,0,0,Menace
AER,Alley Strangler,common,{2}{B},B,Creature,"Aetherborn, Rogue",2,3,0,0,0,0,0,Menace
AER,Battle at the Bridge,rare,{X}{B},B,Sorcery,0,0,0,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nTarget creature gets -X/-X until end of turn. You gain X life.
AER,Cruel Finality,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets -2/-2 until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom of your library.)
AER,Daring Demolition,common,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target creature or Vehicle.
AER,Defiant Salvager,common,{2}{B},B,Creature,"Aetherborn, Artificer",2,2,0,0,0,0,0,Sacrifice an artifact or creature: Put a +1/+1 counter on Defiant Salvager. Activate only as a sorcery.
AER,Fatal Push,uncommon,{B},B,Instant,0,0,0,0,0,0,0,0,Destroy target creature if it has mana value 2 or less.\nRevolt — Destroy that creature if it has mana value 4 or less instead if a permanent you controlled left the battlefield this turn.
AER,Fen Hauler,common,{6}{B},B,Creature,Insect,5,5,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFen Hauler can't be blocked by artifact creatures.
AER,Foundry Hornet,uncommon,{3}{B},B,Creature,Insect,2,3,0,0,0,0,0,"Flying\nWhen Foundry Hornet enters the battlefield, if you control a creature with a +1/+1 counter on it, creatures your opponents control get -1/-1 until end of turn."
AER,Fourth Bridge Prowler,common,{B},B,Creature,"Human, Rogue",1,1,0,0,0,0,0,"When Fourth Bridge Prowler enters the battlefield, you may have target creature get -1/-1 until end of turn."
AER,Gifted Aetherborn,uncommon,{B}{B},B,Creature,"Aetherborn, Vampire",2,3,0,0,0,0,0,"Deathtouch, lifelink"
AER,Glint-Sleeve Siphoner,rare,{1}{B},B,Creature,"Human, Rogue",2,1,0,0,0,0,0,"Menace\nWhenever Glint-Sleeve Siphoner enters the battlefield or attacks, you get {E} (an energy counter).\nAt the beginning of your upkeep, you may pay {E}{E}. If you do, you draw a card and you lose 1 life."
AER,Gonti's Machinations,uncommon,{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever you lose life for the first time each turn, you get {E}. (You get an energy counter. Damage causes loss of life.)\nPay {E}{E}, Sacrifice Gonti's Machinations: Each opponent loses 3 life. You gain life equal to the life lost this way."
AER,Herald of Anguish,mythic,{5}{B}{B},B,Creature,Demon,5,5,0,0,0,0,0,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying\nAt the beginning of your end step, each opponent discards a card.\n{1}{B}, Sacrifice an artifact: Target creature gets -2/-2 until end of turn."
AER,Ironclad Revolutionary,uncommon,{4}{B}{B},B,Creature,"Aetherborn, Artificer",4,4,0,0,0,0,0,"When Ironclad Revolutionary enters the battlefield, you may sacrifice an artifact. If you do, put two +1/+1 counters on Ironclad Revolutionary and each opponent loses 2 life."
AER,Midnight Entourage,rare,{2}{B}{B},B,Creature,"Aetherborn, Rogue",3,3,0,0,0,0,0,"Other Aetherborn you control get +1/+1.\nWhenever Midnight Entourage or another Aetherborn you control dies, you draw a card and you lose 1 life."
AER,Night Market Aeronaut,common,{3}{B},B,Creature,"Aetherborn, Warrior",2,2,0,0,0,0,0,Flying\nRevolt — Night Market Aeronaut enters the battlefield with a +1/+1 counter on it if a permanent you controlled left the battlefield this turn.
AER,Perilous Predicament,uncommon,{4}{B},B,Instant,0,0,0,0,0,0,0,0,Each opponent sacrifices an artifact creature and a nonartifact creature.
AER,Renegade's Getaway,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"Target permanent gains indestructible until end of turn. Create a 1/1 colorless Servo artifact creature token. (Effects that say ""destroy"" don't destroy a permanent with indestructible, and if it's a creature, it can't be destroyed by damage.)"
AER,Resourceful Return,common,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Return target creature card from your graveyard to your hand. If you control an artifact, draw a card."
AER,Secret Salvage,rare,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Exile target nonland card from your graveyard. Search your library for any number of cards with the same name as that card, reveal them, put them into your hand, then shuffle."
AER,Sly Requisitioner,uncommon,{4}{B},B,Creature,"Human, Artificer",2,2,0,0,0,0,0,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nWhenever a nontoken artifact you control is put into a graveyard from the battlefield, create a 1/1 colorless Servo artifact creature token."
AER,Vengeful Rebel,uncommon,{2}{B},B,Creature,"Aetherborn, Warrior",3,2,0,0,0,0,0,"Revolt — When Vengeful Rebel enters the battlefield, if a permanent you controlled left the battlefield this turn, target creature an opponent controls gets -3/-3 until end of turn."
AER,"Yahenni, Undying Partisan",rare,{2}{B},B,Creature,"Aetherborn, Vampire",2,2,0,0,0,0,0,"Haste\nWhenever a creature an opponent controls dies, put a +1/+1 counter on Yahenni, Undying Partisan.\nSacrifice another creature: Yahenni gains indestructible until end of turn."
AER,Yahenni's Expertise,rare,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,All creatures get -3/-3 until end of turn.\nYou may cast a spell with mana value 3 or less from your hand without paying its mana cost.
AER,Aether Chaser,common,{1}{R},R,Creature,"Human, Artificer",2,1,0,0,0,0,0,"First strike\nWhen Aether Chaser enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Chaser attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
AER,Chandra's Revolution,common,{3}{R},R,Sorcery,0,0,0,0,0,0,0,0,Chandra's Revolution deals 4 damage to target creature. Tap target land. That land doesn't untap during its controller's next untap step.
AER,Destructive Tampering,common,{2}{R},R,Sorcery,0,0,0,0,0,0,0,0,Choose one —\n• Destroy target artifact.\n• Creatures without flying can't block this turn.
AER,Embraal Gear-Smasher,common,{2}{R},R,Creature,"Human, Warrior",2,3,0,0,0,0,0,"{T}, Sacrifice an artifact: Embraal Gear-Smasher deals 2 damage to each opponent."
AER,Enraged Giant,uncommon,{5}{R},R,Creature,Giant,4,4,0,0,0,0,0,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nTrample, haste"
AER,Freejam Regent,rare,{4}{R}{R},R,Creature,Dragon,4,4,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying\n{1}{R}: Freejam Regent gets +2/+0 until end of turn.
AER,Frontline Rebel,common,{2}{R},R,Creature,"Human, Warrior",3,3,0,0,0,0,0,Frontline Rebel attacks each combat if able.
AER,Gremlin Infestation,uncommon,{3}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant artifact\nAt the beginning of your end step, Gremlin Infestation deals 2 damage to enchanted artifact's controller.\nWhen enchanted artifact is put into a graveyard, create a 2/2 red Gremlin creature token."
AER,Hungry Flames,uncommon,{2}{R},R,Instant,0,0,0,0,0,0,0,0,Hungry Flames deals 3 damage to target creature and 2 damage to target player or planeswalker.
AER,Indomitable Creativity,mythic,{X}{R}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,"Destroy X target artifacts and/or creatures. For each permanent destroyed this way, its controller reveals cards from the top of their library until an artifact or creature card is revealed and exiles that card. Those players put the exiled cards onto the battlefield, then shuffle."
AER,Invigorated Rampage,uncommon,{1}{R},R,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Target creature gets +4/+0 and gains trample until end of turn.\n• Two target creatures each get +2/+0 and gain trample until end of turn.
AER,"Kari Zev, Skyship Raider",rare,{1}{R},R,Creature,"Human, Pirate",1,3,0,0,0,0,0,"First strike, menace\nWhenever Kari Zev, Skyship Raider attacks, create Ragavan, a legendary 2/1 red Monkey creature token. Ragavan enters the battlefield tapped and attacking. Exile that token at end of combat."
AER,Kari Zev's Expertise,rare,{1}{R}{R},R,Sorcery,0,0,0,0,0,0,0,0,Gain control of target creature or Vehicle until end of turn. Untap it. It gains haste until end of turn.\nYou may cast a spell with mana value 2 or less from your hand without paying its mana cost.
AER,Lathnu Sailback,common,{4}{R},R,Creature,Lizard,5,4,0,0,0,0,0,0
AER,Lightning Runner,mythic,{3}{R}{R},R,Creature,"Human, Warrior",2,2,0,0,0,0,0,"Double strike, haste\nWhenever Lightning Runner attacks, you get {E}{E} (two energy counters), then you may pay {E}{E}{E}{E}{E}{E}{E}{E}. If you pay, untap all creatures you control, and after this phase, there is an additional combat phase."
AER,Pia's Revolution,rare,{2}{R},R,Enchantment,0,0,0,0,0,0,0,0,"Whenever a nontoken artifact is put into your graveyard from the battlefield, return that card to your hand unless target opponent has Pia's Revolution deal 3 damage to them."
AER,Precise Strike,common,{R},R,Instant,0,0,0,0,0,0,0,0,Target creature gets +1/+0 and gains first strike until end of turn.
AER,Quicksmith Rebel,rare,{3}{R},R,Creature,"Human, Artificer",3,2,0,0,0,0,0,"When Quicksmith Rebel enters the battlefield, target artifact you control gains ""{T}: This artifact deals 2 damage to any target"" for as long as you control Quicksmith Rebel."
AER,Ravenous Intruder,uncommon,{1}{R},R,Creature,Gremlin,1,2,0,0,0,0,0,Sacrifice an artifact: Ravenous Intruder gets +2/+2 until end of turn.
AER,Reckless Racer,uncommon,{2}{R},R,Creature,"Human, Pilot",2,3,0,0,0,0,0,"First strike\nWhenever Reckless Racer becomes tapped, you may discard a card. If you do, draw a card."
AER,Release the Gremlins,rare,{X}{X}{R},R,Sorcery,0,0,0,0,0,0,0,0,Destroy X target artifacts. Create X 2/2 red Gremlin creature tokens.
AER,Scrapper Champion,uncommon,{3}{R},R,Creature,"Human, Artificer",2,2,0,0,0,0,0,"Double strike (This creature deals both first-strike and regular combat damage.)\nWhen Scrapper Champion enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Scrapper Champion attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it."
AER,Shock,common,{R},R,Instant,0,0,0,0,0,0,0,0,Shock deals 2 damage to any target.
AER,Siege Modification,uncommon,{1}{R}{R},R,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature or Vehicle\nAs long as enchanted permanent is a Vehicle, it's a creature in addition to its other types.\nEnchanted creature gets +3/+0 and has first strike."
AER,Sweatworks Brawler,common,{3}{R},R,Creature,"Human, Artificer",3,3,0,0,0,0,0,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nMenace
AER,Wrangle,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Gain control of target creature with power 4 or less until end of turn. Untap that creature. It gains haste until end of turn.
AER,Wrangle,common,{1}{R},R,Sorcery,0,0,0,0,0,0,0,0,Gain control of target creature with power 4 or less until end of turn. Untap that creature. It gains haste until end of turn.
AER,Aether Herder,common,{3}{G},G,Creature,"Elf, Artificer, Druid",3,3,0,0,0,0,0,"When Aether Herder enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Herder attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
AER,Aetherstream Leopard,common,{2}{G},G,Creature,Cat,2,3,0,0,0,0,0,"Trample\nWhen Aetherstream Leopard enters the battlefield, you get {E} (an energy counter).\nWhenever Aetherstream Leopard attacks, you may pay {E}. If you do, it gets +2/+0 until end of turn."
AER,Aetherwind Basker,mythic,{4}{G}{G}{G},G,Creature,Lizard,7,7,0,0,0,0,0,"Trample\nWhenever Aetherwind Basker enters the battlefield or attacks, you get {E} (an energy counter) for each creature you control.\nPay {E}: Aetherwind Basker gets +1/+1 until end of turn."
AER,Aid from the Cowl,rare,{3}{G}{G},G,Enchantment,0,0,0,0,0,0,0,0,"Revolt — At the beginning of your end step, if a permanent you controlled left the battlefield this turn, reveal the top card of your library. If it's a permanent card, you may put it onto the battlefield. Otherwise, you may put it on the bottom of your library."
AER,Druid of the Cowl,common,{1}{G},G,Creature,"Elf, Druid",1,3,0,0,0,0,0,{T}: Add {G}.
AER,Greenbelt Rampager,rare,{G},G,Creature,Elephant,3,4,0,0,0,0,0,"When Greenbelt Rampager enters the battlefield, pay {E}{E} (two energy counters). If you can't, return Greenbelt Rampager to its owner's hand and you get {E}."
AER,Greenwheel Liberator,rare,{1}{G},G,Creature,"Elf, Warrior",2,1,0,0,0,0,0,Revolt — Greenwheel Liberator enters the battlefield with two +1/+1 counters on it if a permanent you controlled left the battlefield this turn.
AER,Heroic Intervention,rare,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Permanents you control gain hexproof and indestructible until end of turn.
AER,Hidden Herbalists,uncommon,{1}{G},G,Creature,"Human, Druid",2,2,0,0,0,0,0,"Revolt — When Hidden Herbalists enters the battlefield, if a permanent you controlled left the battlefield this turn, add {G}{G}."
AER,Highspire Infusion,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Target creature gets +3/+3 until end of turn. You get {E}{E} (two energy counters).
AER,Lifecraft Awakening,uncommon,{X}{G},G,Instant,0,0,0,0,0,0,0,0,"Put X +1/+1 counters on target artifact you control. If it isn't a creature or Vehicle, it becomes a 0/0 Construct artifact creature."
AER,Lifecraft Cavalry,common,{4}{G},G,Creature,"Elf, Warrior",4,4,0,0,0,0,0,Trample\nRevolt — Lifecraft Cavalry enters the battlefield with two +1/+1 counters on it if a permanent you controlled left the battlefield this turn.
AER,Lifecrafter's Gift,uncommon,{3}{G},G,Instant,0,0,0,0,0,0,0,0,"Put a +1/+1 counter on target creature, then put a +1/+1 counter on each creature you control with a +1/+1 counter on it."
AER,Maulfist Revolutionary,uncommon,{1}{G}{G},G,Creature,"Human, Warrior",3,3,0,0,0,0,0,"Trample\nWhen Maulfist Revolutionary enters the battlefield or dies, for each kind of counter on target permanent or player, give that permanent or player another counter of that kind."
AER,Monstrous Onslaught,uncommon,{3}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,"Monstrous Onslaught deals X damage divided as you choose among any number of target creatures, where X is the greatest power among creatures you control as you cast this spell."
AER,Narnam Renegade,uncommon,{G},G,Creature,"Elf, Warrior",1,2,0,0,0,0,0,Deathtouch\nRevolt — Narnam Renegade enters the battlefield with a +1/+1 counter on it if a permanent you controlled left the battlefield this turn.
AER,Natural Obsolescence,common,{1}{G},G,Instant,0,0,0,0,0,0,0,0,Put target artifact on the bottom of its owner's library.
AER,Peema Aether-Seer,uncommon,{3}{G},G,Creature,"Elf, Druid",3,2,0,0,0,0,0,"When Peema Aether-Seer enters the battlefield, you get an amount of {E} (energy counters) equal to the greatest power among creatures you control.\nPay {E}{E}{E}: Target creature blocks this turn if able."
AER,Prey Upon,common,{G},G,Sorcery,0,0,0,0,0,0,0,0,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)
AER,Ridgescale Tusker,uncommon,{3}{G}{G},G,Creature,"Pangolin, Beast",5,5,0,0,0,0,0,"When Ridgescale Tusker enters the battlefield, put a +1/+1 counter on each other creature you control."
AER,"Rishkar, Peema Renegade",rare,{2}{G},G,Creature,"Elf, Druid",2,2,0,0,0,0,0,"When Rishkar, Peema Renegade enters the battlefield, put a +1/+1 counter on each of up to two target creatures.\nEach creature you control with a counter on it has ""{T}: Add {G}."""
AER,Rishkar's Expertise,rare,{4}{G}{G},G,Sorcery,0,0,0,0,0,0,0,0,Draw cards equal to the greatest power among creatures you control.\nYou may cast a spell with mana value 5 or less from your hand without paying its mana cost.
AER,Scrounging Bandar,common,{1}{G},G,Creature,"Cat, Monkey",0,0,0,0,0,0,0,"Scrounging Bandar enters the battlefield with two +1/+1 counters on it.\nAt the beginning of your upkeep, you may move any number of +1/+1 counters from Scrounging Bandar onto another target creature."
AER,Silkweaver Elite,common,{2}{G},G,Creature,"Elf, Archer",2,2,0,0,0,0,0,"Reach (This creature can block creatures with flying.)\nRevolt — When Silkweaver Elite enters the battlefield, if a permanent you controlled left the battlefield this turn, draw a card."
AER,Unbridled Growth,common,{G},G,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant land\nEnchanted land has ""{T}: Add one mana of any color.""\nSacrifice Unbridled Growth: Draw a card."
AER,Ajani Unyielding,mythic,{4}{G}{W},"G, W",Planeswalker,Ajani,0,0,0,0,0,0,0,[+2]: Reveal the top three cards of your library. Put all nonland permanent cards revealed this way into your hand and the rest on the bottom of your library in any order.\n[−2]: Exile target creature. Its controller gains life equal to its power.\n[−9]: Put five +1/+1 counters on each creature you control and five loyalty counters on each other planeswalker you control.
AER,Dark Intimations,rare,{2}{U}{B}{R},"B, R, U",Sorcery,0,0,0,0,0,0,0,0,"Each opponent sacrifices a creature or planeswalker, then discards a card. You return a creature or planeswalker card from your graveyard to your hand, then draw a card.\nWhen you cast a Bolas planeswalker spell, exile Dark Intimations from your graveyard. That planeswalker enters the battlefield with an additional loyalty counter on it."
AER,Hidden Stockpile,uncommon,{W}{B},"B, W",Enchantment,0,0,0,0,0,0,0,0,"Revolt — At the beginning of your end step, if a permanent you controlled left the battlefield this turn, create a 1/1 colorless Servo artifact creature token.\n{1}, Sacrifice a creature: Scry 1."
