setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
WOE,Dutiful Griffin,uncommon,{3}{W}{W},W,Creature,Griffin,4,4,0,0,0,0,0,"Flying\n{2}{W}, Sacrifice two enchantments: Return Dutiful Griffin from your graveyard to your hand."
WOE,Eerie Interference,uncommon,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Prevent all damage that would be dealt to you and creatures you control this turn by creatures.
WOE,Expel the Interlopers,rare,{3}{W}{W},W,Sorcery,0,0,0,0,0,0,0,0,Choose a number between 0 and 10. Destroy all creatures with power greater than or equal to the chosen number.
WOE,Frostbridge Guard,common,{1}{W},W,Creature,"Elemental, Soldier",2,2,0,0,0,0,0,"{2}{W}, {T}: Tap target creature."
WOE,Gallant Pie-Wielder,uncommon,{2}{W},W,Creature,"Dwarf, Knight",2,3,0,0,0,0,0,First strike\nCelebration — Gallant Pie-Wielder has double strike as long as two or more nonland permanents entered the battlefield under your control this turn.
WOE,Glass Casket,uncommon,{1}{W},W,Artifact,0,0,0,0,0,0,0,0,"When Glass Casket enters the battlefield, exile target creature an opponent controls with mana value 3 or less until Glass Casket leaves the battlefield."
WOE,Hopeful Vigil,common,{1}{W},W,Enchantment,0,0,0,0,0,0,0,0,"When Hopeful Vigil enters the battlefield, create a 2/2 white Knight creature token with vigilance.\nWhen Hopeful Vigil is put into a graveyard from the battlefield, scry 2.\n{2}{W}: Sacrifice Hopeful Vigil."
WOE,Kellan's Lightblades,common,{1}{W},W,Instant,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nKellan's Lightblades deals 3 damage to target attacking or blocking creature. If this spell was bargained, destroy that creature instead."
WOE,Knight of Doves,uncommon,{2}{W},W,Creature,"Human, Knight",1,3,0,0,0,0,0,"Whenever an enchantment you control is put into a graveyard from the battlefield, create a 1/1 white Bird creature token with flying."
WOE,Moment of Valor,common,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Choose one —\n• Untap target creature. It gets +1/+0 and gains indestructible until end of turn.\n• Destroy target creature with power 4 or greater.
WOE,Moonshaker Cavalry,mythic,{5}{W}{W}{W},W,Creature,"Spirit, Knight",6,6,0,0,0,0,0,"Flying\nWhen Moonshaker Cavalry enters the battlefield, creatures you control gain flying and get +X/+X until end of turn, where X is the number of creatures you control."
WOE,Plunge into Winter,common,{1}{W},W,Instant,0,0,0,0,0,0,0,0,"Tap up to one target creature. Scry 1, then draw a card."
WOE,The Princess Takes Flight,uncommon,{2}{W},W,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — Exile up to one target creature.\nII — Target creature you control gets +2/+2 and gains flying until end of turn.\nIII — Return the exiled card to the battlefield under its owner's control."
WOE,Protective Parents,common,{2}{W},W,Creature,"Human, Peasant",3,2,0,0,0,0,0,"When Protective Parents dies, create a Young Hero Role token attached to up to one target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature has ""Whenever this creature attacks, if its toughness is 3 or less, put a +1/+1 counter on it."")"
WOE,Regal Bunnicorn,rare,{1}{W},W,Creature,"Rabbit, Unicorn",0,0,0,0,0,0,0,Regal Bunnicorn's power and toughness are each equal to the number of nonland permanents you control.
WOE,Return Triumphant,common,{1}{W},W,Sorcery,0,0,0,0,0,0,0,0,"Return target creature card with mana value 3 or less from your graveyard to the battlefield. Create a Young Hero Role token attached to it. (Enchanted creature has ""Whenever this creature attacks, if its toughness is 3 or less, put a +1/+1 counter on it."" If you put another Role on the creature later, put this one into the graveyard.)"
WOE,Rimefur Reindeer,common,{3}{W},W,Creature,Elk,3,4,0,0,0,0,0,"Whenever an enchantment enters the battlefield under your control, tap target creature an opponent controls."
WOE,Savior of the Sleeping,common,{2}{W},W,Creature,"Human, Knight",2,3,0,0,0,0,0,"Vigilance\nWhenever an enchantment you control is put into a graveyard from the battlefield, put a +1/+1 counter on Savior of the Sleeping."
WOE,Slumbering Keepguard,common,{W},W,Creature,"Human, Knight",1,1,0,0,0,0,0,"Whenever an enchantment enters the battlefield under your control, scry 1.\n{2}{W}: Slumbering Keepguard gets +1/+1 until end of turn for each enchantment you control."
WOE,Solitary Sanctuary,uncommon,{2}{W},W,Enchantment,0,0,0,0,0,0,0,0,"When Solitary Sanctuary enters the battlefield, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)\nWhenever you tap an untapped creature an opponent controls, put a +1/+1 counter on target creature you control."
WOE,Spellbook Vendor,rare,{1}{W},W,Creature,"Human, Peasant",2,2,0,0,0,0,0,"Vigilance\nAt the beginning of combat on your turn, you may pay {1}. When you do, create a Sorcerer Role token attached to target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")"
WOE,Stockpiling Celebrant,common,{2}{W},W,Creature,"Dwarf, Knight",3,2,0,0,0,0,0,"When Stockpiling Celebrant enters the battlefield, you may return another target nonland permanent you control to its owner's hand. If you do, scry 2."
WOE,Stroke of Midnight,uncommon,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Destroy target nonland permanent. Its controller creates a 1/1 white Human creature token.
WOE,A Tale for the Ages,rare,{1}{W},W,Enchantment,0,0,0,0,0,0,0,0,Enchanted creatures you control get +2/+2.
WOE,Three Blind Mice,rare,{2}{W},W,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)\nI — Create a 1/1 white Mouse creature token.\nII, III — Create a token that's a copy of target token you control.\nIV — Creatures you control get +1/+1 and gain vigilance until end of turn."
WOE,Tuinvale Guide,common,{3}{W},W,Creature,"Faerie, Scout",2,3,0,0,0,0,0,Flying\nCelebration — Tuinvale Guide gets +1/+0 and has lifelink as long as two or more nonland permanents entered the battlefield under your control this turn.
WOE,Unassuming Sage,common,{1}{W},W,Creature,"Human, Peasant, Wizard",2,2,0,0,0,0,0,"When Unassuming Sage enters the battlefield, you may pay {2}. If you do, create a Sorcerer Role token attached to it. (Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")"
WOE,Virtue of Loyalty // Ardenvale Fealty,mythic,{3}{W}{W},W,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your end step, put a +1/+1 counter on each creature you control. Untap those creatures."
WOE,Werefox Bodyguard,rare,{1}{W}{W},W,Creature,"Elf, Fox, Knight",2,2,0,0,0,0,0,"Flash\nWhen Werefox Bodyguard enters the battlefield, exile up to one other target non-Fox creature until Werefox Bodyguard leaves the battlefield.\n{1}{W}, Sacrifice Werefox Bodyguard: You gain 2 life."
WOE,Aquatic Alchemist // Bubble Up,common,{1}{U},U,Creature,Elemental,1,3,0,0,0,0,0,"Whenever you cast your first instant or sorcery spell each turn, Aquatic Alchemist gets +2/+0 until end of turn."
WOE,Archive Dragon,uncommon,{4}{U}{U},U,Creature,"Dragon, Wizard",4,6,0,0,0,0,0,"Flying\nWard {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\nWhen Archive Dragon enters the battlefield, scry 2."
WOE,Asinine Antics,mythic,{2}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,"You may cast Asinine Antics as though it had flash if you pay {2} more to cast it.\nFor each creature your opponents control, create a Cursed Role token attached to that creature. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)"
WOE,Beluna's Gatekeeper // Entry Denied,common,{5}{U},U,Creature,"Giant, Soldier",6,5,0,0,0,0,0,0
WOE,Bitter Chill,uncommon,{1}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature\nWhen Bitter Chill enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.\nWhen Bitter Chill is put into a graveyard from the battlefield, you may pay {1}. If you do, scry 1, then draw a card."
WOE,Chancellor of Tales,uncommon,{3}{U},U,Creature,"Faerie, Advisor",2,3,0,0,0,0,0,"Flying\nWhenever you cast an Adventure spell, you may copy it. You may choose new targets for the copy."
WOE,Diminisher Witch,common,{2}{U},U,Creature,"Human, Warlock",3,2,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nWhen Diminisher Witch enters the battlefield, if it was bargained, create a Cursed Role token attached to target creature an opponent controls. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)"
WOE,Disdainful Stroke,uncommon,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell with mana value 4 or greater.
WOE,Extraordinary Journey,rare,{X}{X}{U}{U},U,Enchantment,0,0,0,0,0,0,0,0,"When Extraordinary Journey enters the battlefield, exile up to X target creatures. For each of those cards, its owner may play it for as long as it remains exiled.\nWhenever one or more nontoken creatures enter the battlefield, if one or more of them entered from exile or was cast from exile, you draw a card. This ability triggers only once each turn."
WOE,Farsight Ritual,rare,{2}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nLook at the top four cards of your library. If this spell was bargained, look at the top eight cards of your library instead. Put two of them into your hand and the rest on the bottom of your library in a random order."
WOE,Freeze in Place,common,{1}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Tap target creature an opponent controls and put three stun counters on it. Scry 2. (If a permanent with a stun counter would become untapped, remove one from it instead.)"
WOE,Gadwick's First Duel,uncommon,{1}{U},U,Enchantment,Saga,0,0,0,0,0,0,0,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — Create a Cursed Role token attached to up to one target creature. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)\nII — Scry 2.\nIII — When you cast your next instant or sorcery spell with mana value 3 or less this turn, copy that spell. You may choose new targets for the copy."
WOE,Galvanic Giant // Storm Reading,uncommon,{3}{U},U,Creature,"Giant, Wizard",3,3,0,0,0,0,0,"Whenever you cast a spell with mana value 5 or greater, tap target creature an opponent controls and put a stun counter on it."
WOE,Horned Loch-Whale // Lagoon Breach,rare,{4}{U}{U},U,Creature,Whale,6,6,0,0,0,0,0,Flash\nWard {2}\nHorned Loch-Whale enters the battlefield tapped unless it's your turn.
WOE,Ice Out,common,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nThis spell costs {1} less to cast if it's bargained.\nCounter target spell."
WOE,Icewrought Sentry,uncommon,{2}{U},U,Creature,"Elemental, Soldier",2,3,0,0,0,0,0,"Vigilance\nWhenever Icewrought Sentry attacks, you may pay {1}{U}. When you do, tap target creature an opponent controls.\nWhenever you tap an untapped creature an opponent controls, Icewrought Sentry gets +2/+1 until end of turn."
WOE,Ingenious Prodigy,rare,{X}{U},U,Creature,"Human, Wizard",0,1,0,0,0,0,0,"Skulk (This creature can't be blocked by creatures with greater power.)\nIngenious Prodigy enters the battlefield with X +1/+1 counters on it.\nAt the beginning of your upkeep, if Ingenious Prodigy has one or more +1/+1 counters on it, you may remove a +1/+1 counter from it. If you do, draw a card."
WOE,Into the Fae Court,common,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Draw three cards. Create a 1/1 blue Faerie creature token with flying and ""This creature can block only creatures with flying."""
WOE,Johann's Stopgap,common,{3}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nThis spell costs {2} less to cast if it's bargained.\nReturn target nonland permanent to its owner's hand. Draw a card."
WOE,Living Lectern,common,{1}{U},U,"Artifact, Creature",Construct,0,4,0,0,0,0,0,"{1}, Sacrifice Living Lectern: Draw a card. Create a Sorcerer Role token attached to up to one other target creature you control. Activate only as a sorcery. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")"
WOE,Merfolk Coralsmith,common,{2}{U},U,Creature,Merfolk,2,3,0,0,0,0,0,"{1}: Merfolk Coralsmith gets +1/-1 until end of turn.\nWhen Merfolk Coralsmith dies, scry 2."
WOE,Misleading Motes,common,{3}{U},U,Instant,0,0,0,0,0,0,0,0,Target creature's owner puts it on the top or bottom of their library.
WOE,Mocking Sprite,common,{2}{U},U,Creature,"Faerie, Rogue",2,1,0,0,0,0,0,Flying\nInstant and sorcery spells you cast cost {1} less to cast.
WOE,Obyra's Attendants // Desperate Parry,common,{4}{U},U,Creature,"Faerie, Wizard",3,4,0,0,0,0,0,Flying
WOE,Picklock Prankster // Free the Fae,uncommon,{1}{U},U,Creature,"Faerie, Rogue",1,3,0,0,0,0,0,"Flying, vigilance"
WOE,Quick Study,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,Draw two cards.
WOE,Sleep-Cursed Faerie,rare,{U},U,Creature,"Faerie, Wizard",3,3,0,0,0,0,0,"Flying, ward {2}\nSleep-Cursed Faerie enters the battlefield tapped with three stun counters on it. (If it would become untapped, remove a stun counter from it instead.)\n{1}{U}: Untap Sleep-Cursed Faerie."
WOE,Sleight of Hand,common,{U},U,Sorcery,0,0,0,0,0,0,0,0,Look at the top two cards of your library. Put one of them into your hand and the other on the bottom of your library.
WOE,Snaremaster Sprite,common,{U},U,Creature,"Faerie, Wizard",1,1,0,0,0,0,0,"Flying\nWhen Snaremaster Sprite enters the battlefield, you may pay {2}. When you do, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)"
WOE,Spell Stutter,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell unless its controller pays {2} plus an additional {1} for each Faerie you control.
WOE,Splashy Spellcaster,uncommon,{3}{U},U,Creature,"Elemental, Wizard",2,4,0,0,0,0,0,"Whenever you cast an instant or sorcery spell, create a Sorcerer Role token attached to up to one other target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")"
WOE,Stormkeld Prowler,common,{1}{U},U,Creature,"Human, Rogue",2,1,0,0,0,0,0,"Whenever you cast a spell with mana value 5 or greater, put two +1/+1 counters on Stormkeld Prowler."
WOE,Succumb to the Cold,uncommon,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"Tap one or two target creatures an opponent controls. Put a stun counter on each of them. (If a permanent with a stun counter would become untapped, remove one from it instead.)"
WOE,Talion's Messenger,rare,{2}{U},U,Creature,"Faerie, Noble",1,3,0,0,0,0,0,"Flying\nWhenever you attack with one or more Faeries, draw a card, then discard a card. When you discard a card this way, put a +1/+1 counter on target Faerie you control."
WOE,Tenacious Tomeseeker,uncommon,{2}{U},U,Creature,"Human, Knight",3,2,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nWhen Tenacious Tomeseeker enters the battlefield, if it was bargained, return target instant or sorcery card from your graveyard to your hand."
WOE,Vantress Transmuter // Croaking Curse,common,{3}{U},U,Creature,"Human, Wizard",3,4,0,0,0,0,0,0
WOE,Virtue of Knowledge // Vantress Visions,mythic,{4}{U},U,Enchantment,0,0,0,0,0,0,0,0,"If a permanent entering the battlefield causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time."
WOE,Water Wings,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature you control has base power and toughness 4/4 and gains flying and hexproof. (It can't be the target of spells or abilities your opponents control.)"
WOE,"Ashiok, Wicked Manipulator",mythic,{3}{B}{B},B,Planeswalker,Ashiok,0,0,0,0,0,0,0,"If you would pay life while your library has at least that many cards in it, exile that many cards from the top of your library instead.\n[+1]: Look at the top two cards of your library. Exile one of them and put the other into your hand.\n[−2]: Create two 1/1 black Nightmare creature tokens with ""At the beginning of combat on your turn, if a card was put into exile this turn, put a +1/+1 counter on this creature.""\n[−7]: Target player exiles the top X cards of their library, where X is the total mana value of cards you own in exile."
WOE,Ashiok's Reaper,uncommon,{3}{B},B,Creature,Nightmare,3,3,0,0,0,0,0,"Whenever an enchantment you control is put into a graveyard from the battlefield, draw a card."
WOE,Back for Seconds,uncommon,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nReturn up to two target creature cards from your graveyard to your hand. If this spell was bargained, you may put one of those cards with mana value 4 or less onto the battlefield instead of putting it into your hand."
WOE,Barrow Naughty,common,{1}{B},B,Creature,Faerie,1,3,0,0,0,0,0,Flying\nBarrow Naughty has lifelink as long as you control another Faerie.\n{2}{B}: Barrow Naughty gets +1/+0 until end of turn.
WOE,Beseech the Mirror,mythic,{1}{B}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nSearch your library for a card, exile it face down, then shuffle. If this spell was bargained, you may cast the exiled card without paying its mana cost if that spell's mana value is 4 or less. Put the exiled card into your hand if it wasn't cast this way."
WOE,Candy Grapple,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nTarget creature gets -3/-3 until end of turn. If this spell was bargained, that creature gets -5/-5 until end of turn instead."
WOE,Conceited Witch // Price of Beauty,common,{2}{B},B,Creature,"Human, Warlock",2,3,0,0,0,0,0,Menace (This creature can't be blocked except by two or more creatures.)
WOE,Dream Spoilers,uncommon,{3}{B},B,Creature,"Faerie, Warlock",2,2,0,0,0,0,0,"Flying\nWhenever you cast a spell during an opponent's turn, up to one target creature an opponent controls gets -1/-1 until end of turn."
WOE,Ego Drain,uncommon,{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent reveals their hand. You choose a nonland card from it. That player discards that card. If you don't control a Faerie, exile a card from your hand."
WOE,The End,rare,{2}{B}{B},B,Instant,0,0,0,0,0,0,0,0,"This spell costs {2} less to cast if your life total is 5 or less.\nExile target creature or planeswalker. Search its controller's graveyard, hand, and library for any number of cards with the same name as that permanent and exile them. That player shuffles, then draws a card for each card exiled from their hand this way."
WOE,Eriette's Whisper,common,{3}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent discards two cards. Create a Wicked Role token attached to up to one target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)"
WOE,Faerie Dreamthief,uncommon,{B},B,Creature,"Faerie, Warlock",1,1,0,0,0,0,0,"Flying\nWhen Faerie Dreamthief enters the battlefield, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)\n{2}{B}, Exile Faerie Dreamthief from your graveyard: You draw a card and you lose 1 life."
WOE,Faerie Fencing,uncommon,{X}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets -X/-X until end of turn. That creature gets an additional -3/-3 until end of turn if you controlled a Faerie as you cast this spell.
WOE,Feed the Cauldron,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"Destroy target creature with mana value 3 or less. If it's your turn, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")"
WOE,Fell Horseman // Deathly Ride,common,{3}{B},B,Creature,"Zombie, Knight",3,3,0,0,0,0,0,"When Fell Horseman dies, put it on the bottom of its owner's library."
WOE,Gumdrop Poisoner // Tempt with Treats,rare,{2}{B},B,Creature,"Human, Warlock",3,2,0,0,0,0,0,"Lifelink\nWhen Gumdrop Poisoner enters the battlefield, up to one target creature gets -X/-X until end of turn, where X is the amount of life you gained this turn."
WOE,High Fae Negotiator,uncommon,{3}{B}{B},B,Creature,"Faerie, Warlock",3,5,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nFlying\nWhen High Fae Negotiator enters the battlefield, if it was bargained, each opponent loses 3 life and you gain 3 life."
WOE,Hopeless Nightmare,common,{B},B,Enchantment,0,0,0,0,0,0,0,0,"When Hopeless Nightmare enters the battlefield, each opponent discards a card and loses 2 life.\nWhen Hopeless Nightmare is put into a graveyard from the battlefield, scry 2.\n{2}{B}: Sacrifice Hopeless Nightmare."
WOE,Lich-Knights' Conquest,rare,{4}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Sacrifice any number of artifacts, enchantments, and/or tokens. Return that many creature cards from your graveyard to the battlefield."
WOE,"Lord Skitter, Sewer King",rare,{2}{B},B,Creature,"Rat, Noble",3,3,0,0,0,0,0,"Whenever another Rat enters the battlefield under your control, exile up to one target card from an opponent's graveyard.\nAt the beginning of combat on your turn, create a 1/1 black Rat creature token with ""This creature can't block."""
WOE,Lord Skitter's Blessing,rare,{1}{B},B,Enchantment,0,0,0,0,0,0,0,0,"When Lord Skitter's Blessing enters the battlefield, create a Wicked Role token attached to target creature you control. (Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)\nAt the beginning of your draw step, if you control an enchanted creature, you lose 1 life and you draw an additional card."
WOE,Lord Skitter's Butcher,uncommon,{2}{B},B,Creature,"Rat, Peasant",2,3,0,0,0,0,0,"When Lord Skitter's Butcher enters the battlefield, choose one —\n• Create a 1/1 black Rat creature token with ""This creature can't block.""\n• You may sacrifice another creature. If you do, scry 2, then draw a card.\n• Creatures you control gain menace until end of turn."
WOE,Mintstrosity,common,{1}{B},B,Creature,Horror,3,1,0,0,0,0,0,"When Mintstrosity dies, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")"
WOE,Not Dead After All,common,{B},B,Instant,0,0,0,0,0,0,0,0,"Until end of turn, target creature you control gains ""When this creature dies, return it to the battlefield tapped under its owner's control, then create a Wicked Role token attached to it."" (Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)"
WOE,Rankle's Prank,rare,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Choose one or more —\n• Each player discards two cards.\n• Each player loses 4 life.\n• Each player sacrifices two creatures.
WOE,Rat Out,common,{B},B,Instant,0,0,0,0,0,0,0,0,"Up to one target creature gets -1/-1 until end of turn. You create a 1/1 black Rat creature token with ""This creature can't block."""
WOE,Rowan's Grim Search,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,"Bargain (You may sacrifice an artifact, enchantment, or token as you cast this spell.)\nIf this spell was bargained, look at the top four cards of your library, then put up to two of them back on top of your library in any order and the rest into your graveyard.\nYou draw two cards and you lose 2 life."
WOE,Scream Puff,common,{4}{B},B,Creature,Horror,4,5,0,0,0,0,0,"Deathtouch\nWhenever Scream Puff deals combat damage to a player, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")"
WOE,Shatter the Oath,common,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Destroy target creature or enchantment. Create a Wicked Role token attached to up to one target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)"
WOE,Specter of Mortality,rare,{3}{B}{B},B,Creature,Specter,3,3,0,0,0,0,0,"Flying\nWhen Specter of Mortality enters the battlefield, you may exile one or more creature cards from your graveyard. When you do, each other creature gets -X/-X until end of turn, where X is the number of cards exiled this way."
WOE,Spiteful Hexmage,rare,{B},B,Creature,"Human, Warlock",3,2,0,0,0,0,0,"When Spiteful Hexmage enters the battlefield, create a Cursed Role token attached to target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)"
WOE,Stingblade Assassin,common,{3}{B},B,Creature,"Faerie, Assassin",3,1,0,0,0,0,0,"Flash\nFlying\nWhen Stingblade Assassin enters the battlefield, destroy target creature an opponent controls that was dealt damage this turn."
WOE,Sugar Rush,common,{1}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets +3/+0 until end of turn.\nDraw a card.
WOE,Sweettooth Witch,common,{2}{B},B,Creature,"Human, Warlock",3,2,0,0,0,0,0,"When Sweettooth Witch enters the battlefield, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")\n{2}, Sacrifice a Food: Target player loses 2 life."
WOE,Taken by Nightmares,uncommon,{2}{B}{B},B,Instant,0,0,0,0,0,0,0,0,"Exile target creature. If you control an enchantment, scry 2."
WOE,Tangled Colony,rare,{1}{B},B,Creature,Rat,3,2,0,0,0,0,0,"Tangled Colony can't block.\nWhen Tangled Colony dies, create X 1/1 black Rat creature tokens with ""This creature can't block,"" where X is the amount of damage dealt to it this turn."
WOE,Twisted Sewer-Witch,uncommon,{3}{B}{B},B,Creature,"Human, Warlock",3,4,0,0,0,0,0,"When Twisted Sewer-Witch enters the battlefield, create a 1/1 black Rat creature token with ""This creature can't block."" Then for each Rat you control, create a Wicked Role token attached to that Rat. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1. When this Aura is put into a graveyard, each opponent loses 1 life.)"
WOE,Virtue of Persistence // Locthwain Scorn,mythic,{5}{B}{B},B,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control."
WOE,Voracious Vermin,common,{2}{B},B,Creature,Rat,2,1,0,0,0,0,0,"When Voracious Vermin enters the battlefield, create a 1/1 black Rat creature token with ""This creature can't block.""\nWhenever another creature you control dies, put a +1/+1 counter on Voracious Vermin."
WOE,Warehouse Tabby,common,{B},B,Creature,Cat,1,1,0,0,0,0,0,"Whenever an enchantment you control is put into a graveyard from the battlefield, create a 1/1 black Rat creature token with ""This creature can't block.""\n{1}{B}: Warehouse Tabby gains deathtouch until end of turn."
WOE,Wicked Visitor,common,{1}{B},B,Creature,Nightmare,2,2,0,0,0,0,0,"Whenever an enchantment you control is put into a graveyard from the battlefield, each opponent loses 1 life."
