setCode,name,rarity,manaCost,colorIdentity,types,subtypes,power,toughness,quantity,nm,lp,p,foil,text
10E,Reya Dawnbringer,rare,{6}{W}{W}{W},W,Creature,Angel,4,6,0,0,0,0,0,"Flying\nAt the beginning of your upkeep, you may return target creature card from your graveyard to the battlefield."
10E,Righteousness,rare,{W},W,Instant,0,0,0,0,0,0,0,0,Target blocking creature gets +7/+7 until end of turn.
10E,Rule of Law,uncommon,{2}{W},W,Enchantment,0,0,0,0,0,0,0,0,Each player can't cast more than one spell each turn.
10E,Samite Healer,common,{1}{W},W,Creature,"Human, Cleric",1,1,0,0,0,0,0,{T}: Prevent the next 1 damage that would be dealt to any target this turn.
10E,Serra Angel,rare,{3}{W}{W},W,Creature,Angel,4,4,0,0,0,0,0,"Flying, vigilance"
10E,Serra's Embrace,uncommon,{2}{W}{W},W,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature\nEnchanted creature gets +2/+2 and has flying and vigilance.
10E,Skyhunter Patrol,common,{2}{W}{W},W,Creature,"Cat, Knight",2,3,0,0,0,0,0,"Flying, first strike (This creature can't be blocked except by creatures with flying or reach, and it deals combat damage before creatures without first strike.)"
10E,Skyhunter Prowler,common,{2}{W},W,Creature,"Cat, Knight",1,3,0,0,0,0,0,"Flying, vigilance (This creature can't be blocked except by creatures with flying or reach, and attacking doesn't cause this creature to tap.)"
10E,Skyhunter Skirmisher,uncommon,{1}{W}{W},W,Creature,"Cat, Knight",1,1,0,0,0,0,0,"Flying, double strike"
10E,Soul Warden,uncommon,{W},W,Creature,"Human, Cleric",1,1,0,0,0,0,0,"Whenever another creature enters the battlefield, you gain 1 life."
10E,Spirit Link,uncommon,{W},W,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nWhenever enchanted creature deals damage, you gain that much life."
10E,Spirit Weaver,uncommon,{1}{W},W,Creature,"Human, Wizard",2,1,0,0,0,0,0,{2}: Target green or blue creature gets +0/+1 until end of turn.
10E,Starlight Invoker,uncommon,{1}{W},W,Creature,"Human, Cleric, Mutant",1,3,0,0,0,0,0,{7}{W}: You gain 5 life.
10E,Steadfast Guard,common,{W}{W},W,Creature,"Human, Rebel",2,2,0,0,0,0,0,Vigilance (Attacking doesn't cause this creature to tap.)
10E,Story Circle,rare,{1}{W}{W},W,Enchantment,0,0,0,0,0,0,0,0,"As Story Circle enters the battlefield, choose a color.\n{W}: The next time a source of your choice of the chosen color would deal damage to you this turn, prevent that damage."
10E,Suntail Hawk,common,{W},W,Creature,Bird,1,1,0,0,0,0,0,Flying
10E,Tempest of Light,uncommon,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Destroy all enchantments.
10E,Treasure Hunter,uncommon,{2}{W},W,Creature,Human,2,2,0,0,0,0,0,"When Treasure Hunter enters the battlefield, you may return target artifact card from your graveyard to your hand."
10E,True Believer,rare,{W}{W},W,Creature,"Human, Cleric",2,2,0,0,0,0,0,You have shroud. (You can't be the target of spells or abilities.)
10E,Tundra Wolves,common,{W},W,Creature,Wolf,1,1,0,0,0,0,0,First strike (This creature deals combat damage before creatures without first strike.)
10E,Venerable Monk,common,{2}{W},W,Creature,"Human, Monk, Cleric",2,2,0,0,0,0,0,"When Venerable Monk enters the battlefield, you gain 2 life."
10E,Voice of All,rare,{2}{W}{W},W,Creature,Angel,2,2,0,0,0,0,0,"Flying\nAs Voice of All enters the battlefield, choose a color.\nVoice of All has protection from the chosen color."
10E,Wall of Swords,uncommon,{3}{W},W,Creature,Wall,3,5,0,0,0,0,0,Defender (This creature can't attack.)\nFlying
10E,Warrior's Honor,common,{2}{W},W,Instant,0,0,0,0,0,0,0,0,Creatures you control get +1/+1 until end of turn.
10E,Wild Griffin,common,{2}{W},W,Creature,Griffin,2,2,0,0,0,0,0,Flying
10E,Windborn Muse,rare,{3}{W},W,Creature,Spirit,2,3,0,0,0,0,0,Flying\nCreatures can't attack you unless their controller pays {2} for each creature they control that's attacking you.
10E,Wrath of God,rare,{2}{W}{W},W,Sorcery,0,0,0,0,0,0,0,0,Destroy all creatures. They can't be regenerated.
10E,Youthful Knight,common,{1}{W},W,Creature,"Human, Knight",2,1,0,0,0,0,0,First strike
10E,Academy Researchers,uncommon,{1}{U}{U},U,Creature,"Human, Wizard",2,2,0,0,0,0,0,"When Academy Researchers enters the battlefield, you may put an Aura card from your hand onto the battlefield attached to Academy Researchers."
10E,Air Elemental,uncommon,{3}{U}{U},U,Creature,Elemental,4,4,0,0,0,0,0,Flying
10E,Ambassador Laquatus,rare,{1}{U}{U},U,Creature,"Merfolk, Wizard",1,3,0,0,0,0,0,{3}: Target player mills three cards.
10E,Arcanis the Omnipotent,rare,{3}{U}{U}{U},U,Creature,Wizard,3,4,0,0,0,0,0,{T}: Draw three cards.\n{2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.
10E,Aura Graft,uncommon,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Gain control of target Aura that's attached to a permanent. Attach it to another permanent it can enchant.
10E,Aven Fisher,common,{3}{U},U,Creature,"Bird, Soldier",2,2,0,0,0,0,0,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhen Aven Fisher dies, you may draw a card."
10E,Aven Windreader,common,{3}{U}{U},U,Creature,"Bird, Soldier, Wizard",3,3,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{1}{U}: Target player reveals the top card of their library.
10E,Boomerang,common,{U}{U},U,Instant,0,0,0,0,0,0,0,0,Return target permanent to its owner's hand.
10E,Cancel,common,{1}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target spell.
10E,Cephalid Constable,rare,{1}{U}{U},U,Creature,"Cephalid, Wizard",1,1,0,0,0,0,0,"Whenever Cephalid Constable deals combat damage to a player, return up to that many target permanents that player controls to their owner's hand."
10E,Clone,rare,{3}{U},U,Creature,Shapeshifter,0,0,0,0,0,0,0,You may have Clone enter the battlefield as a copy of any creature on the battlefield.
10E,Cloud Elemental,common,{2}{U},U,Creature,Elemental,2,3,0,0,0,0,0,Flying\nCloud Elemental can block only creatures with flying.
10E,Cloud Sprite,common,{U},U,Creature,Faerie,1,1,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\nCloud Sprite can block only creatures with flying.
10E,Counsel of the Soratami,common,{2}{U},U,Sorcery,0,0,0,0,0,0,0,0,Draw two cards.
10E,Crafty Pathmage,common,{2}{U},U,Creature,"Human, Wizard",1,1,0,0,0,0,0,{T}: Target creature with power 2 or less can't be blocked this turn.
10E,Dehydration,common,{3}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature doesn't untap during its controller's untap step.
10E,Deluge,uncommon,{2}{U},U,Instant,0,0,0,0,0,0,0,0,Tap all creatures without flying.
10E,Denizen of the Deep,rare,{6}{U}{U},U,Creature,Serpent,11,11,0,0,0,0,0,"When Denizen of the Deep enters the battlefield, return each other creature you control to its owner's hand."
10E,Discombobulate,uncommon,{2}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"Counter target spell. Look at the top four cards of your library, then put them back in any order."
10E,Dreamborn Muse,rare,{2}{U}{U},U,Creature,Spirit,2,2,0,0,0,0,0,"At the beginning of each player's upkeep, that player mills X cards, where X is the number of cards in their hand."
10E,Evacuation,rare,{3}{U}{U},U,Instant,0,0,0,0,0,0,0,0,Return all creatures to their owners' hands.
10E,Flashfreeze,uncommon,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target red or green spell.
10E,Fog Elemental,uncommon,{2}{U},U,Creature,Elemental,4,4,0,0,0,0,0,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhen Fog Elemental attacks or blocks, sacrifice it at end of combat."
10E,Fugitive Wizard,common,{U},U,Creature,"Human, Wizard",1,1,0,0,0,0,0,0
10E,Horseshoe Crab,common,{2}{U},U,Creature,Crab,1,3,0,0,0,0,0,{U}: Untap Horseshoe Crab.
10E,Hurkyl's Recall,rare,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Return all artifacts target player owns to their hand.
10E,Lumengrid Warden,common,{1}{U},U,Creature,"Human, Wizard",1,3,0,0,0,0,0,0
10E,Mahamoti Djinn,rare,{4}{U}{U},U,Creature,Djinn,5,6,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)
10E,March of the Machines,rare,{3}{U},U,Enchantment,0,0,0,0,0,0,0,0,Each noncreature artifact is an artifact creature with power and toughness each equal to its mana value. (Equipment that's a creature can't equip a creature.)
10E,Merfolk Looter,common,{1}{U},U,Creature,"Merfolk, Rogue",1,1,0,0,0,0,0,"{T}: Draw a card, then discard a card."
10E,Mind Bend,rare,{U},U,Instant,0,0,0,0,0,0,0,0,"Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another. (For example, you may change ""nonblack creature"" to ""nongreen creature"" or ""forestwalk"" to ""islandwalk."" This effect lasts indefinitely.)"
10E,Peek,common,{U},U,Instant,0,0,0,0,0,0,0,0,Look at target player's hand.\nDraw a card.
10E,Persuasion,uncommon,{3}{U}{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nYou control enchanted creature.
10E,Phantom Warrior,uncommon,{1}{U}{U},U,Creature,"Illusion, Warrior",2,2,0,0,0,0,0,Phantom Warrior can't be blocked.
10E,Plagiarize,rare,{3}{U},U,Instant,0,0,0,0,0,0,0,0,"Until end of turn, if target player would draw a card, instead that player skips that draw and you draw a card."
10E,Puppeteer,uncommon,{2}{U},U,Creature,"Human, Wizard",1,2,0,0,0,0,0,"{U}, {T}: You may tap or untap target creature."
10E,Reminisce,uncommon,{2}{U},U,Sorcery,0,0,0,0,0,0,0,0,Target player shuffles their graveyard into their library.
10E,Remove Soul,common,{1}{U},U,Instant,0,0,0,0,0,0,0,0,Counter target creature spell.
10E,Robe of Mirrors,common,{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature has shroud. (It can't be the target of spells or abilities.)
10E,Rootwater Commando,common,{2}{U},U,Creature,Merfolk,2,2,0,0,0,0,0,Islandwalk (This creature can't be blocked as long as defending player controls an Island.)
10E,Rootwater Matriarch,rare,{2}{U}{U},U,Creature,Merfolk,2,3,0,0,0,0,0,{T}: Gain control of target creature for as long as that creature is enchanted.
10E,Sage Owl,common,{1}{U},U,Creature,Bird,1,1,0,0,0,0,0,"Flying\nWhen Sage Owl enters the battlefield, look at the top four cards of your library, then put them back in any order."
10E,Scalpelexis,rare,{4}{U},U,Creature,Beast,1,5,0,0,0,0,0,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever Scalpelexis deals combat damage to a player, that player exiles the top four cards of their library. If two or more of those cards have the same name, repeat this process."
10E,Sea Monster,common,{4}{U}{U},U,Creature,Serpent,6,6,0,0,0,0,0,Sea Monster can't attack unless defending player controls an Island.
10E,Shimmering Wings,common,{U},U,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature has flying. (It can't be blocked except by creatures with flying or reach.)\n{U}: Return Shimmering Wings to its owner's hand.
10E,Sift,common,{3}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Draw three cards, then discard a card."
10E,Sky Weaver,uncommon,{1}{U},U,Creature,"Metathran, Wizard",2,1,0,0,0,0,0,{2}: Target white or black creature gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)
10E,Snapping Drake,common,{3}{U},U,Creature,Drake,3,2,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)
10E,Spiketail Hatchling,uncommon,{1}{U},U,Creature,Drake,1,1,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\nSacrifice Spiketail Hatchling: Counter target spell unless its controller pays {1}.
10E,Sunken Hope,rare,{3}{U}{U},U,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of each player's upkeep, that player returns a creature they control to its owner's hand."
10E,Telepathy,uncommon,{U},U,Enchantment,0,0,0,0,0,0,0,0,Your opponents play with their hands revealed.
10E,Telling Time,uncommon,{1}{U},U,Instant,0,0,0,0,0,0,0,0,"Look at the top three cards of your library. Put one of those cards into your hand, one on top of your library, and one on the bottom of your library."
10E,Thieving Magpie,uncommon,{2}{U}{U},U,Creature,Bird,1,3,0,0,0,0,0,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever Thieving Magpie deals damage to an opponent, draw a card."
10E,Tidings,uncommon,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Draw four cards.
10E,Time Stop,rare,{4}{U}{U},U,Instant,0,0,0,0,0,0,0,0,"End the turn. (Exile all spells and abilities from the stack, including this card. The player whose turn it is discards down to their maximum hand size. Damage wears off, and ""this turn"" and ""until end of turn"" effects end.)"
10E,Time Stretch,rare,{8}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,Target player takes two extra turns after this one.
10E,Traumatize,rare,{3}{U}{U},U,Sorcery,0,0,0,0,0,0,0,0,"Target player mills half their library, rounded down."
10E,Twincast,rare,{U}{U},U,Instant,0,0,0,0,0,0,0,0,Copy target instant or sorcery spell. You may choose new targets for the copy.
10E,Twitch,common,{2}{U},U,Instant,0,0,0,0,0,0,0,0,"You may tap or untap target artifact, creature, or land.\nDraw a card."
10E,Unsummon,common,{U},U,Instant,0,0,0,0,0,0,0,0,Return target creature to its owner's hand.
10E,Vedalken Mastermind,uncommon,{U}{U},U,Creature,"Vedalken, Wizard",1,2,0,0,0,0,0,"{U}, {T}: Return target permanent you control to its owner's hand."
10E,Wall of Air,uncommon,{1}{U}{U},U,Creature,Wall,1,5,0,0,0,0,0,"Defender, flying (This creature can't attack, and it can block creatures with flying.)"
10E,Afflict,common,{2}{B},B,Instant,0,0,0,0,0,0,0,0,Target creature gets -1/-1 until end of turn.\nDraw a card.
10E,Agonizing Memories,uncommon,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Look at target player's hand and choose two cards from it. Put them on top of that player's library in any order.
10E,Ascendant Evincar,rare,{4}{B}{B},B,Creature,"Phyrexian, Vampire, Noble",3,3,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\nOther black creatures get +1/+1.\nNonblack creatures get -1/-1.
10E,Assassinate,common,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target tapped creature.
10E,Beacon of Unrest,rare,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Put target artifact or creature card from a graveyard onto the battlefield under your control. Shuffle Beacon of Unrest into its owner's library.
10E,Bog Wraith,uncommon,{3}{B},B,Creature,Wraith,3,3,0,0,0,0,0,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)
10E,Consume Spirit,uncommon,{X}{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,Spend only black mana on X.\nConsume Spirit deals X damage to any target and you gain X life.
10E,Contaminated Bond,common,{1}{B},B,Enchantment,Aura,0,0,0,0,0,0,0,"Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nWhenever enchanted creature attacks or blocks, its controller loses 3 life."
10E,Cruel Edict,uncommon,{1}{B},B,Sorcery,0,0,0,0,0,0,0,0,Target opponent sacrifices a creature.
10E,Deathmark,uncommon,{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target green or white creature.
10E,Diabolic Tutor,uncommon,{2}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Search your library for a card, put that card into your hand, then shuffle."
10E,Distress,common,{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Target player reveals their hand. You choose a nonland card from it. That player discards that card.
10E,Doomed Necromancer,rare,{2}{B},B,Creature,"Human, Cleric, Mercenary",2,2,0,0,0,0,0,"{B}, {T}, Sacrifice Doomed Necromancer: Return target creature card from your graveyard to the battlefield."
10E,Dross Crocodile,common,{3}{B},B,Creature,"Zombie, Crocodile",5,1,0,0,0,0,0,0
10E,Drudge Skeletons,uncommon,{1}{B},B,Creature,Skeleton,1,1,0,0,0,0,0,"{B}: Regenerate Drudge Skeletons. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)"
10E,Dusk Imp,common,{2}{B},B,Creature,Imp,2,1,0,0,0,0,0,Flying
10E,Essence Drain,common,{4}{B},B,Sorcery,0,0,0,0,0,0,0,0,Essence Drain deals 3 damage to any target and you gain 3 life.
10E,Fear,common,{B}{B},B,Enchantment,Aura,0,0,0,0,0,0,0,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)\nEnchanted creature has fear. (It can't be blocked except by artifact creatures and/or black creatures.)
10E,Festering Goblin,common,{B},B,Creature,"Zombie, Goblin",1,1,0,0,0,0,0,"When Festering Goblin dies, target creature gets -1/-1 until end of turn."
10E,Grave Pact,rare,{1}{B}{B}{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever a creature you control dies, each other player sacrifices a creature."
10E,Graveborn Muse,rare,{2}{B}{B},B,Creature,"Zombie, Spirit",3,3,0,0,0,0,0,"At the beginning of your upkeep, you draw X cards and you lose X life, where X is the number of Zombies you control."
10E,Gravedigger,common,{3}{B},B,Creature,Zombie,2,2,0,0,0,0,0,"When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand."
10E,Hate Weaver,uncommon,{1}{B},B,Creature,"Zombie, Wizard",2,1,0,0,0,0,0,{2}: Target blue or red creature gets +1/+0 until end of turn.
10E,Head Games,rare,{3}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Target opponent puts the cards from their hand on top of their library. Search that player's library for that many cards. The player puts those cards into their hand, then shuffles."
10E,Hidden Horror,uncommon,{1}{B}{B},B,Creature,Horror,4,4,0,0,0,0,0,"When Hidden Horror enters the battlefield, sacrifice it unless you discard a creature card."
10E,Highway Robber,common,{2}{B}{B},B,Creature,"Human, Mercenary",2,2,0,0,0,0,0,"When Highway Robber enters the battlefield, target opponent loses 2 life and you gain 2 life."
10E,Hypnotic Specter,rare,{1}{B}{B},B,Creature,Specter,2,2,0,0,0,0,0,"Flying\nWhenever Hypnotic Specter deals damage to an opponent, that player discards a card at random."
10E,Knight of Dusk,uncommon,{1}{B}{B},B,Creature,"Human, Knight",2,2,0,0,0,0,0,{B}{B}: Destroy target creature blocking Knight of Dusk.
10E,Looming Shade,common,{2}{B},B,Creature,Shade,1,1,0,0,0,0,0,{B}: Looming Shade gets +1/+1 until end of turn.
10E,Lord of the Pit,rare,{4}{B}{B}{B},B,Creature,Demon,7,7,0,0,0,0,0,"Flying, trample\nAt the beginning of your upkeep, sacrifice a creature other than Lord of the Pit. If you can't, Lord of the Pit deals 7 damage to you."
10E,Lord of the Undead,rare,{1}{B}{B},B,Creature,Zombie,2,2,0,0,0,0,0,"Other Zombie creatures get +1/+1.\n{1}{B}, {T}: Return target Zombie card from your graveyard to your hand."
10E,Mass of Ghouls,common,{3}{B}{B},B,Creature,"Zombie, Warrior",5,3,0,0,0,0,0,0
10E,Megrim,uncommon,{2}{B},B,Enchantment,0,0,0,0,0,0,0,0,"Whenever an opponent discards a card, Megrim deals 2 damage to that player."
10E,Midnight Ritual,rare,{X}{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,"Exile X target creature cards from your graveyard. For each creature card exiled this way, create a 2/2 black Zombie creature token."
10E,Mind Rot,common,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,Target player discards two cards.
10E,Mortal Combat,rare,{2}{B}{B},B,Enchantment,0,0,0,0,0,0,0,0,"At the beginning of your upkeep, if twenty or more creature cards are in your graveyard, you win the game."
10E,Mortivore,rare,{2}{B}{B},B,Creature,Lhurgoyf,*,*,0,0,0,0,0,Mortivore's power and toughness are each equal to the number of creature cards in all graveyards.\n{B}: Regenerate Mortivore.
10E,Nantuko Husk,uncommon,{2}{B},B,Creature,"Zombie, Insect",2,2,0,0,0,0,0,Sacrifice a creature: Nantuko Husk gets +2/+2 until end of turn.
10E,Nekrataal,uncommon,{2}{B}{B},B,Creature,"Human, Assassin",2,1,0,0,0,0,0,"First strike\nWhen Nekrataal enters the battlefield, destroy target nonartifact, nonblack creature. That creature can't be regenerated."
10E,Nightmare,rare,{5}{B},B,Creature,"Nightmare, Horse",*,*,0,0,0,0,0,Flying (This creature can't be blocked except by creatures with flying or reach.)\nNightmare's power and toughness are each equal to the number of Swamps you control.
10E,No Rest for the Wicked,uncommon,{1}{B},B,Enchantment,0,0,0,0,0,0,0,0,Sacrifice No Rest for the Wicked: Return to your hand all creature cards in your graveyard that were put there from the battlefield this turn.
10E,Phage the Untouchable,rare,{3}{B}{B}{B}{B},B,Creature,"Avatar, Minion",4,4,0,0,0,0,0,"When Phage the Untouchable enters the battlefield, if you didn't cast it from your hand, you lose the game.\nWhenever Phage deals combat damage to a creature, destroy that creature. It can't be regenerated.\nWhenever Phage deals combat damage to a player, that player loses the game."
10E,Phyrexian Rager,common,{2}{B},B,Creature,"Phyrexian, Horror",2,2,0,0,0,0,0,"When Phyrexian Rager enters the battlefield, you draw a card and you lose 1 life."
10E,Plague Beetle,common,{B},B,Creature,Insect,1,1,0,0,0,0,0,Swampwalk (This creature can't be blocked as long as defending player controls a Swamp.)
10E,Plague Wind,rare,{7}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy all creatures you don't control. They can't be regenerated.
10E,Rain of Tears,uncommon,{1}{B}{B},B,Sorcery,0,0,0,0,0,0,0,0,Destroy target land.
10E,Ravenous Rats,common,{1}{B},B,Creature,Rat,1,1,0,0,0,0,0,"When Ravenous Rats enters the battlefield, target opponent discards a card."
10E,Recover,common,{2}{B},B,Sorcery,0,0,0,0,0,0,0,0,Return target creature card from your graveyard to your hand.\nDraw a card.
10E,Relentless Rats,uncommon,{1}{B}{B},B,Creature,Rat,2,2,0,0,0,0,0,Relentless Rats gets +1/+1 for each other creature on the battlefield named Relentless Rats.\nA deck can have any number of cards named Relentless Rats.
10E,Royal Assassin,rare,{1}{B}{B},B,Creature,"Human, Assassin",1,1,0,0,0,0,0,{T}: Destroy target tapped creature.
